"","CLM_AMT5","KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","REVOLKED","MVR_PTS","AGE","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","AREA","CAR_TYPE_2","CAR_TYPE_3","CAR_TYPE_4","CAR_TYPE_5","CAR_TYPE_6","JOBCLASS_2","JOBCLASS_3","JOBCLASS_4","JOBCLASS_5","JOBCLASS_6","JOBCLASS_7","JOBCLASS_8","JOBCLASS_9","MAX_EDUC_2","MAX_EDUC_3","MAX_EDUC_4","MAX_EDUC_5"
"9019",0,0,-1.16078968313485,1,-1.26121133150917,-1.05292991652322,1,4,1,2,2,-1.37533368939499,0,-0.118364619919922,0.224251656018962,1,1,1,7,3,0.302128561682718,0.480500558114486,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"9020",4.936,0,0.0364261472121273,2,-0.636706452671388,-0.566340611533293,2,2,2,1,0,0.135174751223215,0,-0.367513393321099,0.122851486506251,1,1,1,3,3,-1.21199556372061,-0.949176020886482,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9021",8.073,0,0.603528382639644,1,-0.652840639564244,-1.05292991652322,2,5,1,1,2,1.52949023487079,0,0.149277160844102,0.353732106756141,1,2,1,7,2,0.725516440248545,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"9022",0,0,-1.60186919957848,1,-2.63891507663007,1.13672195593145,2,3,1,2,0,-1.60771960333625,1,0.629081700283608,-0.393111928539333,2,2,1,9,3,-1.21199556372061,-1.30659516563672,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9023",3.954,1,-0.719710166691228,1,-0.79611718309525,0.893427303436486,1,4,1,1,0,-0.213404119688679,3,0.379932926882431,-0.0664342691808052,1,1,2,3,1,-0.935365153638847,-0.59175687613624,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9024",0,0,0.351482944671859,2,1.38116226053131,0.650132650941523,2,2,1,1,0,-0.0972111627180477,0,-0.367513393321099,0.6448093308659,1,1,1,1,4,0.195210351748773,1.37404841999009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9025",29.754,0,-0.593687447707335,1,0.354277390089918,0.163543345951597,4,3,2,2,1,-0.445790033629942,0,-0.118364619919922,0.681360896859591,2,1,1,6,4,-1.21199556372061,0.301790985739365,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9026",0,0,1.48568741552689,2,1.18552423278421,-1.05292991652322,1,3,1,2,0,-0.910561861512467,0,0.130784153481255,0.142313447763097,1,1,1,2,3,0.247359204679944,-1.30659516563672,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9027",0,0,-1.60186919957848,1,0.80824550120807,-0.32304595903833,2,2,1,1,2,0.483753622135109,0,-2.60985235393169,-3.18606828074367,1,2,1,5,5,-0.375361269974802,-1.30659516563672,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9028",0,0,0.477505663655751,2,0.175395432411267,0.163543345951597,1,5,1,1,2,-0.32959707665931,0,-0.367513393321099,0.169972182697225,1,2,1,2,3,-0.00215260369852296,0.123081413364244,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9029",8.49,0,1.04460789908327,2,0.368462061783936,1.13672195593145,4,6,2,1,0,0.251367708193846,0,-0.616662166722275,0.516175815651971,2,1,1,8,2,-1.21199556372061,0.301790985739365,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"9030",0,0,-1.47584648059458,1,0.232870320027791,-1.05292991652322,1,5,1,2,0,-0.794368904541836,0,-0.118364619919922,0.282703500352358,1,1,1,8,3,-1.21199556372061,0.480500558114486,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"9031",5.855,0,2.36784644841414,2,0.866242193231347,-0.32304595903833,1,1,1,1,5,0.135174751223215,0,-0.367513393321099,0.435079265482591,2,1,1,1,4,0.534453988557098,1.37404841999009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9032",0,0,-1.41283512110264,2,-1.07622521400008,0.40683799844656,2,5,1,1,0,0.135174751223215,1,0.130784153481255,0.377636213910459,1,1,2,2,3,-1.21199556372061,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9033",0,0,-1.16078968313485,1,-0.680104223763976,-0.566340611533293,1,5,1,1,2,0.948525450017634,0,-2.60985235393169,-3.18606828074367,1,2,1,5,2,-0.434865758059962,-1.30659516563672,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"9034",0,0,1.48568741552689,1,-0.344560487612925,-0.32304595903833,1,5,1,1,2,0.135174751223215,0,0.379932926882431,-0.223629040110277,1,2,1,3,1,-0.580452809397999,-0.770466448511361,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9035",0,0,1.10761925857521,1,-0.385070952030708,-0.32304595903833,1,5,1,1,0,-1.49152664636562,3,-2.60985235393169,-3.18606828074367,1,2,1,5,3,-0.371663720929671,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"9036",2.841,0,0.0364261472121273,1,-0.830033754177674,0.40683799844656,1,4,1,1,0,2.11045501972395,0,-0.118364619919922,-0.695258535646344,1,2,1,5,1,-0.258139645563951,-0.413047303761119,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9037",0,0,-0.278630650247604,1,-2.04195155294458,-0.32304595903833,2,5,1,1,0,-0.561982990600573,0,-0.0431969219215746,-0.0769536083062198,1,2,1,2,1,-0.375226273815484,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9038",0,0,0.792562461115482,1,-0.382034137512172,0.163543345951597,1,2,2,2,1,-0.678175947571204,0,0.379932926882431,0.270427235818144,2,2,1,7,2,0.419097743135817,0.301790985739365,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"9039",3.381,0,0.0364261472121273,1,0.795380709026329,-1.05292991652322,1,6,1,1,0,-0.213404119688679,2,0.878230473684785,0.478776004110502,2,1,2,2,1,-1.21199556372061,-1.30659516563672,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"9040",4.604,0,0.66653974213159,1,-0.127670507295043,-1.05292991652322,1,5,1,1,2,-0.445790033629942,0,0.379932926882431,0.385356977947129,1,2,1,7,5,0.732946907696098,0.879486756672667,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"9041",5.495,0,0.351482944671859,1,0.851769163176007,1.86660591341634,2,3,1,1,5,0.483753622135109,0,-0.865810940123452,0.32261938086871,1,2,1,8,2,0.146370617600349,0.301790985739365,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9042",0,0,-0.152607931263712,2,0.262350351469079,0.163543345951597,2,3,2,1,1,0.716139536076371,0,0.130784153481255,-0.4576379046435,2,1,1,9,3,-0.233687222130118,0.123081413364244,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9043",21.998,0,-1.03476696415096,2,0.714390601830686,0.40683799844656,2,6,2,1,8,0.0189817942525836,0,0.629081700283608,0.714564205521629,2,1,1,8,4,-1.21199556372061,2.2675962818657,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"9044",6.063,1,0.477505663655751,1,0.199686346049416,-0.32304595903833,2,3,2,1,4,1.64568319184142,2,0.878230473684785,0.104223930902308,2,2,1,3,3,0.0939815157124922,-1.30659516563672,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9045",9.784,0,0.540517023147697,2,1.86443518914694,-1.05292991652322,2,1,2,1,6,1.41329727790016,0,0.629081700283608,0.829877669651743,2,1,1,8,4,2.58038504705341,1.19533884761497,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"9046",0,0,-0.84573288567512,1,0.176459395544186,-0.32304595903833,2,5,1,1,1,0.59994657910574,0,-0.118364619919922,0.23603669903042,1,2,1,7,2,0.125300661961398,-0.59175687613624,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"9047",1.092,0,0.414494304163805,2,-0.173497659992133,-1.05292991652322,3,2,2,1,2,0.251367708193846,0,0.130784153481255,0.0493847023341438,2,1,1,9,3,-1.21199556372061,0.0249931897436797,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9048",2.96,0,0.225460225687966,1,-0.182825502676867,-1.05292991652322,3,5,1,1,5,-2.18868438818941,3,1.12737924708596,0.408672118447269,1,2,1,7,3,0.402357659465777,-0.234337731385998,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"9049",27.414,0,2.11580101044635,1,-0.365435648976237,0.163543345951597,1,5,1,2,2,1.06471840698827,0,0.379932926882431,0.298476605088792,1,2,1,3,3,0.357023195270487,-0.055628159010877,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9050",0,0,-1.34982376161069,1,-0.386591560589957,-1.05292991652322,2,5,1,1,0,-0.213404119688679,0,0.629081700283608,0.233671078555414,1,2,1,2,1,-0.0275759206660719,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9051",1.904,0,1.17063061806716,1,-0.87089499782136,-0.32304595903833,1,5,2,1,7,1.87806910578268,0,0.629081700283608,0.32714661871669,2,1,1,2,1,-1.21199556372061,-0.413047303761119,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9052",0,0,1.29665333705105,1,-0.255304797580906,0.893427303436486,2,5,1,1,0,0.716139536076371,0,1.37652802048714,0.000824882087014839,1,2,1,3,1,-0.113954126020553,-0.59175687613624,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9053",0,0,0.729551101623536,2,-1.21674921904203,2.1099005659113,1,2,2,1,3,0.135174751223215,0,0.629081700283608,0.0688932930499688,2,1,1,3,1,-0.312517513238613,-0.59175687613624,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9054",0,0,-1.53885784008653,1,-1.76681030396705,1.38001660842641,1,3,1,1,0,-1.95629847424815,1,-2.60985235393169,-3.18606828074367,2,1,2,5,3,-1.21199556372061,-0.234337731385998,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"9055",0,0,-0.782721526183174,1,0.332276060370152,-1.05292991652322,1,5,1,1,0,-0.0972111627180477,0,0.629081700283608,0.534400294143325,1,2,1,7,2,1.05401513546675,0.123081413364244,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"9056",0,1,1.04460789908327,1,0.990835085717846,0.40683799844656,2,5,1,1,0,-0.561982990600573,3,0.371270806651982,0.180138980992678,1,2,1,3,3,0.207842271900388,0.837919702864728,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9057",0,2,-0.34164200973955,1,0.501095011611304,-0.566340611533293,1,3,1,1,0,-0.0972111627180477,2,1.37652802048714,0.692992047098465,1,1,2,7,5,1.11279334318939,1.19533884761497,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"9058",0,0,1.17063061806716,2,0.829455747465323,0.40683799844656,1,5,1,1,0,0.251367708193846,0,0.130784153481255,0.42394104867342,1,1,1,2,2,-1.21199556372061,0.123081413364244,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9059",0,0,1.17063061806716,1,-0.253905891813256,-0.32304595903833,2,3,1,1,2,0.716139536076371,0,-0.865810940123452,0.243812402915374,2,1,1,8,2,-0.0510574505661888,1.01662927523985,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9060",0,0,-0.278630650247604,1,1.00722794157436,-1.05292991652322,2,3,1,1,0,-0.561982990600573,2,0.379932926882431,0.672921591663411,1,2,1,2,3,1.71882665289227,0.309521478810107,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9061",0,0,-0.152607931263712,1,0.64171501121885,1.13672195593145,1,3,1,1,1,0.0189817942525836,0,0.379932926882431,-0.0469825237833944,1,2,1,5,2,-0.0889379579542399,0.480500558114486,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"9062",0,0,0.288471585179912,1,0.0878585565956425,-1.05292991652322,1,3,2,1,0,-0.561982990600573,0,0.379932926882431,0.212699323239593,2,2,1,3,3,-0.268960410592948,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9063",8.176,0,-0.719710166691228,2,0.617795603095009,-1.05292991652322,3,6,2,1,6,0.0189817942525836,2,1.12737924708596,0.678924349805449,2,2,1,1,4,1.50944250064521,1.19533884761497,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9064",1.351,0,-1.79090327805431,1,0.377847945428757,0.40683799844656,3,3,1,1,1,1.52949023487079,0,0.878230473684785,0.199671396595698,1,2,1,1,4,0.34616477373518,1.37404841999009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9065",0,0,-0.593687447707335,2,0.461667648661257,0.893427303436486,2,6,2,1,4,-0.910561861512467,0,-0.865810940123452,0.646384164582842,2,1,1,7,2,-1.21199556372061,-1.30659516563672,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"9066",0,0,0.351482944671859,1,0.821711823232777,-1.05292991652322,4,5,1,1,1,0.716139536076371,0,0.130784153481255,0.726021308260934,1,1,1,7,4,-1.21199556372061,1.01662927523985,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"9067",6.315,2,1.86375557247857,1,0.290299020719366,-0.566340611533293,3,3,1,1,0,1.76187614881205,2,-0.367513393321099,-0.456314063804398,1,2,1,5,2,0.040809435168413,-0.055628159010877,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"9068",0,0,1.98977829146246,1,-0.608425791080401,-1.05292991652322,1,2,1,1,0,1.29710432092953,0,0.878230473684785,0.341766394061852,2,1,1,8,3,0.653498063449187,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"9069",0,0,-1.28681240211874,2,0.549658282042632,1.86660591341634,1,6,2,1,1,0.135174751223215,0,0.878230473684785,0.63260323382396,2,2,1,2,2,1.11611317269177,0.123081413364244,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"9070",0,0,-0.0895965717717652,1,0.555520139251271,2.83978452339619,2,2,1,1,1,-1.37533368939499,4,0.173590003705237,0.19841368125903,1,2,1,5,4,-0.0723622998020067,2.08888670949058,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"9071",0,2,1.04460789908327,1,-0.131546655700737,0.40683799844656,2,5,1,2,1,-0.0972111627180477,4,0.878230473684785,0.000435838097717207,1,2,1,2,1,0.187249933241733,-0.413047303761119,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9072",0,0,-0.782721526183174,2,0.990201166937535,0.163543345951597,2,2,1,1,2,-1.0267548184831,0,-0.367513393321099,0.463113017520034,1,1,1,2,3,-1.21199556372061,0.0443595013868655,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9073",0,0,1.73773285349468,1,0.413012138119459,-1.05292991652322,2,5,1,2,0,-0.32959707665931,0,-2.60985235393169,-3.18606828074367,1,2,1,5,3,-0.395622867810084,-0.176776762778011,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"9074",0,0,4.00614179520474,1,0.45633520480229,1.13672195593145,2,3,2,1,0,0.251367708193846,0,-0.118364619919922,-0.134736658150859,2,2,1,3,1,-0.430277503134498,-0.770466448511361,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9075",4.976,0,-1.79090327805431,2,1.69647150514282,-1.05292991652322,1,6,1,1,3,-1.0267548184831,2,0.629081700283608,0.678181835714275,1,2,1,2,2,1.42543672061908,0.123081413364244,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"9076",0,0,0.729551101623536,1,-1.11683822197463,1.13672195593145,1,4,1,1,0,0.59994657910574,0,-2.60985235393169,-3.18606828074367,1,2,1,9,1,-1.21199556372061,-1.30659516563672,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9077",0,0,-0.719710166691228,1,0.68925751273541,-0.32304595903833,1,4,1,1,0,-1.25914073242436,1,0.130784153481255,0.424011798744151,1,1,2,7,4,-1.21199556372061,1.73146756474033,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"9078",0,0,2.11580101044635,1,0.621005949988951,0.40683799844656,1,5,1,1,0,0.948525450017634,0,-0.865810940123452,-0.432362903609249,1,1,1,5,1,-0.292301004334945,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"9079",0,1,0.540517023147697,1,0.310939403108768,0.40683799844656,2,4,1,1,0,-0.213404119688679,2,1.62567679388831,-0.0266826027983446,1,2,1,3,1,-0.146165867937552,-1.30659516563672,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9080",5.128,0,-0.908744245167067,1,-0.828018290183767,-1.05292991652322,1,3,1,1,1,-0.561982990600573,2,0.878230473684785,-0.0403544088908752,1,2,1,3,1,-0.109373700881651,-0.880379333755837,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9081",0,0,1.98977829146246,2,1.16182618197079,0.40683799844656,1,1,1,2,1,0.367560665164478,0,-0.865810940123452,0.492235847097676,2,1,1,1,5,-1.21199556372061,1.01662927523985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9082",5.447,0,0.0364261472121273,2,0.868298941528775,0.40683799844656,3,1,2,1,0,-0.445790033629942,0,-0.367513393321099,0.778651213976485,2,1,1,1,4,2.31700668667324,1.19533884761497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9083",0,0,-0.34164200973955,1,1.17033081305926,-1.05292991652322,1,3,2,1,2,-0.445790033629942,3,0.379932926882431,0.366744831652311,2,2,1,3,3,0.587696537180237,-1.30659516563672,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9084",26.321,0,-0.971755604659013,2,0.00468132735218124,0.163543345951597,1,5,1,2,4,0.135174751223215,0,-0.616662166722275,0.141112071448748,1,1,1,2,3,0.161027978044836,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9085",0,0,-0.278630650247604,2,0.832262294921741,-0.32304595903833,2,2,1,2,0,0.367560665164478,0,0.629081700283608,0.120835268896935,1,1,1,2,3,-1.21199556372061,-0.59175687613624,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9086",0,0,0.288471585179912,2,0.444719189158577,0.163543345951597,2,6,1,1,0,1.29710432092953,0,1.37652802048714,-0.463723946539377,2,2,1,9,1,-0.337275298348373,-0.413047303761119,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9087",0,0,0.981596539591321,2,-1.11683822197463,0.40683799844656,1,2,2,1,4,0.59994657910574,0,-0.118364619919922,-0.173790691187336,2,1,1,9,1,-1.21199556372061,-1.30659516563672,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9088",30.76,0,0.225460225687966,2,0.17433074916788,0.163543345951597,1,3,2,1,5,0.716139536076371,0,0.878230473684785,0.472877315934268,2,1,1,2,2,-1.21199556372061,0.301790985739365,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9089",0,1,-0.278630650247604,1,0.759817301799706,0.40683799844656,4,3,1,1,0,-1.0267548184831,1,0.379932926882431,-0.114977607065135,1,2,1,3,1,-0.267449261786438,-0.949176020886482,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9090",20.134,0,-0.026585212279819,1,-0.947231402480755,0.163543345951597,1,5,1,2,3,-0.561982990600573,3,-0.367513393321099,-0.155950072394186,1,2,1,3,3,-0.370418784866277,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9091",0,0,0.0994375067040735,1,-1.43789438826266,-0.32304595903833,3,5,1,1,0,-0.794368904541836,3,0.379932926882431,-0.354417019692165,1,1,2,3,1,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9092",5.598,0,-0.530676088215389,2,-0.0192259630770446,-1.05292991652322,2,5,1,1,3,1.06471840698827,0,0.379932926882431,0.358157905065754,1,1,1,2,2,-1.21199556372061,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9093",0,1,-1.09777832364291,2,1.22697409525183,0.163543345951597,1,1,2,1,0,-0.213404119688679,2,1.12737924708596,0.333707794393205,2,2,1,3,2,0.440942847644429,-0.055628159010877,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"9094",9.514,0,0.792562461115482,2,0.533636530458622,-0.566340611533293,1,6,1,1,0,1.06471840698827,0,0.629081700283608,0.41895652372199,2,2,1,7,5,0.80293736977584,0.837919702864728,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9095",0,1,-1.79090327805431,2,1.18832179608966,-0.32304595903833,2,1,1,1,0,1.76187614881205,2,1.62567679388831,0.289205299351198,2,1,2,1,4,0.689499422062304,0.659210130489607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9096",0,0,-0.719710166691228,1,-0.529841380618435,0.40683799844656,1,5,1,1,0,-0.445790033629942,1,0.379932926882431,0.166395606974283,1,1,2,6,4,-1.21199556372061,0.659210130489607,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9097",0,0,0.918585180099375,2,-0.347525746609814,2.83978452339619,2,2,1,1,0,-0.0972111627180477,2,1.12737924708596,0.19764414881345,1,2,1,2,1,0.2482596301346,-0.234337731385998,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9098",10.794,0,-1.2238010426268,2,-0.0919463896252157,-1.05292991652322,2,3,2,2,4,-1.37533368939499,4,-2.60985235393169,-3.18606828074367,2,1,2,9,3,-1.21199556372061,-0.59175687613624,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"9099",0,0,-0.656698807199282,1,0.209090309551121,-1.05292991652322,4,5,1,1,1,0.59994657910574,0,1.12737924708596,0.140042442577982,1,2,1,6,4,-0.136535230466014,0.301790985739365,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9100",0,0,-1.16078968313485,2,0.127854001641849,-0.32304595903833,2,5,1,1,0,-1.25914073242436,1,-0.367513393321099,0.048128431831109,1,1,2,2,3,-1.21199556372061,-0.234337731385998,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"9101",5.464,0,0.0994375067040735,2,1.48172741011266,-1.05292991652322,1,1,1,1,2,-0.561982990600573,0,0.130784153481255,0.476645400274593,2,1,1,1,4,-1.21199556372061,0.837919702864728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9102",3.902,0,1.67472149400273,1,0.466982077472858,-1.05292991652322,1,4,1,1,8,1.99426206275332,0,0.479307233924424,0.684562470907383,1,2,1,8,4,1.36780702511122,1.19533884761497,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"9103",5.991,0,-0.593687447707335,1,0.189171136895182,2.1099005659113,2,4,1,1,5,-0.794368904541836,2,1.37652802048714,0.0616014690865161,1,2,1,3,1,-0.179771311862628,-1.30659516563672,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9104",0,0,0.855573820607429,2,1.32528989995298,-0.566340611533293,1,2,1,1,0,-0.32959707665931,0,-1.11495971352463,0.0751580649622416,1,2,1,5,2,-0.43478746019434,-0.504755293345055,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"9105",0,0,0.918585180099375,1,-0.356455209179508,-0.32304595903833,4,5,1,1,2,1.06471840698827,0,0.878230473684785,0.391837405233838,1,1,1,8,2,0.679242401665788,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"9106",0,0,1.17063061806716,1,0.255284901012762,-1.05292991652322,1,5,1,1,2,-1.49152664636562,2,0.379932926882431,0.191202170430869,1,1,2,3,3,-0.334323468814414,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9107",0,0,-0.404653369231497,1,0.115740701497006,-1.05292991652322,4,3,1,1,0,-0.213404119688679,2,0.379932926882431,-0.0392660072792232,2,2,1,3,3,-0.30962049221059,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9108",7.619,0,-0.656698807199282,2,0.50368869634078,-1.05292991652322,1,6,2,1,3,0.832332493047003,0,-1.11495971352463,0.61176750838362,2,1,1,2,2,-1.21199556372061,-1.30659516563672,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"9109",4.686,0,1.23364197755911,1,0.857988202635016,1.13672195593145,1,2,1,1,10,-3.00203508698383,1,-0.616662166722275,0.156838213336775,1,1,2,8,2,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9110",0,0,0.729551101623536,1,-1.56133568779752,-1.05292991652322,2,4,1,1,4,-1.25914073242436,3,0.629081700283608,-0.0927415135582441,1,2,1,5,3,-0.69510437402868,-1.30659516563672,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"9111",29.233,0,-1.53885784008653,2,-0.509970765687329,1.86660591341634,2,2,2,1,5,-0.0972111627180477,0,0.130784153481255,0.146251853633768,2,1,1,2,3,-0.03657234542607,0.301790985739365,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9112",26.455,1,0.855573820607429,1,0.229788890184378,-0.32304595903833,1,3,1,1,5,0.0189817942525836,2,0.878230473684785,0.584729297485574,1,2,1,6,4,1.8383796639109,1.91017713711546,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"9113",0,0,2.1788123699383,2,-0.809994382133059,1.38001660842641,1,2,2,1,0,0.716139536076371,0,1.37652802048714,0.1449284383885,2,2,1,2,3,-0.127296082322587,-1.30659516563672,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9114",0,0,-1.41283512110264,1,1.08015054494646,-1.05292991652322,3,4,1,1,6,-0.445790033629942,2,0.130784153481255,0.230227554371731,1,2,1,8,3,-0.205914969193902,-1.30659516563672,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"9115",22.419,0,-0.404653369231497,2,-0.91710329681425,-1.05292991652322,1,2,1,2,3,-1.0267548184831,2,0.878230473684785,0.339364868377438,2,2,1,1,4,0.123108321723974,0.837919702864728,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9116",0,0,-0.0895965717717652,1,-1.34008526485954,-0.32304595903833,2,5,1,1,0,0.832332493047003,0,0.130784153481255,0.196701228717231,1,1,1,3,2,0.346570430209914,0.301790985739365,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"9117",6.685,0,-0.0895965717717652,1,-1.19117029070936,0.163543345951597,1,3,2,1,0,0.251367708193846,0,0.379932926882431,0.46530042654241,2,1,1,4,5,-1.21199556372061,1.37404841999009,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
